,name,author,description,year_pub,nb_download,link
447,The Thirty-Nine Steps,John Buchan,"Hanney, an expatriated Scot, returns from a long stay in South Africa to his flat in London. One night he is buttonholed by an American who appears to know of an anarchist plot to destabilise Europe, and claims to be in fear for his life. Hannay lets the American hide in his flat, and returns later to find that another man has been found shot dead in the same building, apparently a suicide. Four days later Hannay finds the American stabbed to death...Followed by Greenmantle, and Mr. Standfast.",1915,"44,303",https://manybooks.net/titles/buchanjoetext9639stp10.html
448,The Thirty-Nine Steps,John Buchan,"Hanney, an expatriated Scot, returns from a long stay in South Africa to his flat in London. One night he is buttonholed by an American who appears to know of an anarchist plot to destabilise Europe, and claims to be in fear for his life. Hannay lets the American hide in his flat, and returns later to find that another man has been found shot dead in the same building, apparently a suicide. Four days later Hannay finds the American stabbed to death...Followed by Greenmantle, and Mr. Standfast.",1915,"44,303",https://manybooks.net/titles/buchanjoetext9639stp10.html
449,The Telegraph Boy,Jr. Alger Horatio,"The class of boys described in the present volume was called into existence only a few years since, but they are already so numerous that one can scarcely ride down town by any conveyance without having one for a fellow-passenger. Most of them reside with their parents and have comfortable homes, but a few, like the hero of this story, are wholly dependent on their own exertions for a livelihood.",1879,"2,763",https://manybooks.net/titles/algerh2401324013-8.html
450,The Long Chance,Peter B. Kyne,"A story fresh from the heart of the West, of San Pasqual, a sun-baked desert town, of Harley P. Hennage, the best gambler, the best and worst man of San Pasqual and of lovely Donna.",1914,"2,760",https://manybooks.net/titles/kynepeteetext04lnchc10.html
451,The Long Chance,Peter B. Kyne,"A story fresh from the heart of the West, of San Pasqual, a sun-baked desert town, of Harley P. Hennage, the best gambler, the best and worst man of San Pasqual and of lovely Donna.",1914,"2,760",https://manybooks.net/titles/kynepeteetext04lnchc10.html
452,Eagles of the Sky,Ambrose Newcomb,"Follow Jack Ralston and his pal ""Perk""--famous air pilots--as they help Uncle Sam unravel baffling problems of the Secret Service. The adventures of these two detective aviators are part of a series, although each book is a complete story in itself.",1930,"2,740",https://manybooks.net/titles/newcomba3142631426.html
453,Eagles of the Sky,Ambrose Newcomb,"Follow Jack Ralston and his pal ""Perk""--famous air pilots--as they help Uncle Sam unravel baffling problems of the Secret Service. The adventures of these two detective aviators are part of a series, although each book is a complete story in itself.",1930,"2,740",https://manybooks.net/titles/newcomba3142631426.html
454,Captain Boldheart & the Latin-Grammar Master,Charles Dickens,"The story contained herein was written by Charles Dickens in 1867. It is the third of four stories entitled ""Holiday Romance"" and was published originally in a children's magazine in America. It purports to be written by a child aged nine. It was republished in England in ""All the Year Round"" in 1868. For this and four other Christmas pieces Dickens received £1,000.",1867,"2,738",https://manybooks.net/titles/dickensc2376523765-8.html
455,Captain Boldheart & the Latin-Grammar Master,Charles Dickens,"The story contained herein was written by Charles Dickens in 1867. It is the third of four stories entitled ""Holiday Romance"" and was published originally in a children's magazine in America. It purports to be written by a child aged nine. It was republished in England in ""All the Year Round"" in 1868. For this and four other Christmas pieces Dickens received £1,000.",1867,"2,738",https://manybooks.net/titles/dickensc2376523765-8.html
456,Begumbagh,George Manville Fenn,"Most of the book is taken up with a story about the plight of the British members of a small garrison, during the Indian Mutiny.The second story is about half as long, and is a well-written and extremely plausible story about a house owned by an old gentleman,  where there is a collection of gold plate said to be an ""incubus"", that is, the subject of a curse.  The third story is about a couple of smugglers who get trapped in a""gowt"",-- an exit to the sea from one of the great land-drains ofEastern England, constructed by the great Dutch engineer Vandermuydenin the seventeenth century.The last story is about a new and well-found ship that nearlyfounders in an Atlantic storm.  The captain takesto the bottle, and command is passed to a junior officer.",1879,"2,687",https://manybooks.net/titles/fenng2130421304.html
457,Begumbagh,George Manville Fenn,"Most of the book is taken up with a story about the plight of the British members of a small garrison, during the Indian Mutiny.The second story is about half as long, and is a well-written and extremely plausible story about a house owned by an old gentleman,  where there is a collection of gold plate said to be an ""incubus"", that is, the subject of a curse.  The third story is about a couple of smugglers who get trapped in a""gowt"",-- an exit to the sea from one of the great land-drains ofEastern England, constructed by the great Dutch engineer Vandermuydenin the seventeenth century.The last story is about a new and well-found ship that nearlyfounders in an Atlantic storm.  The captain takesto the bottle, and command is passed to a junior officer.",1879,"2,687",https://manybooks.net/titles/fenng2130421304.html
458,En famille,Hector Malot,Produced by Ebooks libres et gratuits at http://www.ebooksgratuits.com,1893,"2,662",https://manybooks.net/titles/malothec13791379313793-8.html
459,En famille,Hector Malot,Produced by Ebooks libres et gratuits at http://www.ebooksgratuits.com,1893,"2,662",https://manybooks.net/titles/malothec13791379313793-8.html
460,The Midnight Queen,May Agnes Fleming,"Mrs. Fleming's stories have always been extremely popular. Their delineations of character, lifelike conversations, the flashes of wit, their constantly varying scenes and deeply interesting plots combine to place their author in an enviable position.",1888,"2,688",https://manybooks.net/titles/flemingmetext01mdnqn10.html
461,The Midnight Queen,May Agnes Fleming,"Mrs. Fleming's stories have always been extremely popular. Their delineations of character, lifelike conversations, the flashes of wit, their constantly varying scenes and deeply interesting plots combine to place their author in an enviable position.",1888,"2,688",https://manybooks.net/titles/flemingmetext01mdnqn10.html
462,The Caves of Fear,Harold Leland Goodwin,"Rick and Scotty travel to the Himalayas again, this time to stop nuclear materials from falling into the wrong hands.",1951,"2,688",https://manybooks.net/titles/blainejo3226932269-8.html
463,The Caves of Fear,Harold Leland Goodwin,"Rick and Scotty travel to the Himalayas again, this time to stop nuclear materials from falling into the wrong hands.",1951,"2,688",https://manybooks.net/titles/blainejo3226932269-8.html
464,Blue Aloes,Cynthia Stockley,"No writer can so unfailingly summons and materialize the spirit of the weird, mysterious South Africa as can Cynthia Stockley. She is a favored medium through whom the great Dark Continent its tales unfolds.A strange story is this, of a Karoo farm,--a hedge of Blue Aloes, a cactus of fantastic beauty, which shelters a myriad of creeping things,--a whisper and a summons in the dead of the night,--an odor of death and the old.There are three other stories in the book, stories throbbing with the sudden, intense passion and the mystic atmosphere of the Veldt.Blue AloesThe LeopardRosanne OzanneApril Folly",1919,"2,628",https://manybooks.net/titles/stockleyc2256822568-8.html
465,Blue Aloes,Cynthia Stockley,"No writer can so unfailingly summons and materialize the spirit of the weird, mysterious South Africa as can Cynthia Stockley. She is a favored medium through whom the great Dark Continent its tales unfolds.A strange story is this, of a Karoo farm,--a hedge of Blue Aloes, a cactus of fantastic beauty, which shelters a myriad of creeping things,--a whisper and a summons in the dead of the night,--an odor of death and the old.There are three other stories in the book, stories throbbing with the sudden, intense passion and the mystic atmosphere of the Veldt.Blue AloesThe LeopardRosanne OzanneApril Folly",1919,"2,628",https://manybooks.net/titles/stockleyc2256822568-8.html
